2016	Marital status by gender	SEXWED	NJ	Northeast	Middle Atlantic	Married men	29	51	46
2016	Marital status by gender	SEXWED	NJ	Northeast	Middle Atlantic	Married women	32	50	48
2016	Marital status by gender	SEXWED	NJ	Northeast	Middle Atlantic	Unmarried men	18	52	42
2016	Marital status by gender	SEXWED	NJ	Northeast	Middle Atlantic	Unmarried women	20	66	29
2016	Union household?	UNIONHH12	NJ	Northeast	Middle Atlantic	Yes	28	58	38
2016	Union household?	UNIONHH12	NJ	Northeast	Middle Atlantic	No	72	51	45
2016	When did you decide presidential vote?	TIME16	NJ	Northeast	Middle Atlantic	Last few days	12	52	38
2016	When did you decide presidential vote?	TIME16	NJ	Northeast	Middle Atlantic	Last week	5		
2016	When did you decide presidential vote?	TIME16	NJ	Northeast	Middle Atlantic	In October	9		
2016	When did you decide presidential vote?	TIME16	NJ	Northeast	Middle Atlantic	In September	7		
2016	When did you decide presidential vote?	TIME16	NJ	Northeast	Middle Atlantic	Before September	67	55	43
2016	When did you decide presidential vote?	TIME16WEEK	NJ	Northeast	Middle Atlantic	In the last week	16	49	42
2016	When did you decide presidential vote?	TIME16WEEK	NJ	Northeast	Middle Atlantic	Before that	83	55	43
2016	When did you decide presidential vote?	TIME16MONTH	NJ	Northeast	Middle Atlantic	In the last month	25	50	42
2016	When did you decide presidential vote?	TIME16MONTH	NJ	Northeast	Middle Atlantic	Before that	74	55	43
2016	Opinion of presidential candidate you voted for	DESCRIBP12	NJ	Northeast	Middle Atlantic	Strongly favor 	50	58	40
2016	Opinion of presidential candidate you voted for	DESCRIBP12	NJ	Northeast	Middle Atlantic	Have reservations	30	55	42
2016	Opinion of presidential candidate you voted for	DESCRIBP12	NJ	Northeast	Middle Atlantic	Dislike opponents	18	46	45
2016	Most important issue facing the country	ISSUE16	NJ	Northeast	Middle Atlantic	Foreign policy	10	73	22
2016	Most important issue facing the country	ISSUE16	NJ	Northeast	Middle Atlantic	Immigration	13	35	63
2016	Most important issue facing the country	ISSUE16	NJ	Northeast	Middle Atlantic	Economy	54	59	37
2016	Most important issue facing the country	ISSUE16	NJ	Northeast	Middle Atlantic	Terrorism	19	46	53
2016	Which candidate quality mattered most?	QLT16	NJ	Northeast	Middle Atlantic	Cares about me	15	62	36
2016	Which candidate quality mattered most?	QLT16	NJ	Northeast	Middle Atlantic	Can bring change	41	19	78
2016	Which candidate quality mattered most?	QLT16	NJ	Northeast	Middle Atlantic	Right experience	25	92	6
2016	Which candidate quality mattered most?	QLT16	NJ	Northeast	Middle Atlantic	Good judgment	15	78	15
2016	Opinion of Hillary Clinton	FAVHCLIN16	NJ	Northeast	Middle Atlantic	Favorable	48	95	5
2016	Opinion of Hillary Clinton	FAVHCLIN16	NJ	Northeast	Middle Atlantic	Unfavorable	50	14	80
2016	Opinion of Donald Trump	FAVTRUMP	NJ	Northeast	Middle Atlantic	Favorable	35	3	96
2016	Opinion of Donald Trump	FAVTRUMP	NJ	Northeast	Middle Atlantic	Unfavorable	64	82	13
2016	Opinion of Clinton and Trump	FAVPRES16	NJ	Northeast	Middle Atlantic	Both favorable	1		
2016	Opinion of Clinton and Trump	FAVPRES16	NJ	Northeast	Middle Atlantic	Only Clinton favorable	47	96	3
2016	Opinion of Clinton and Trump	FAVPRES16	NJ	Northeast	Middle Atlantic	Only Trump favorable	34	1	97
2016	Opinion of Clinton and Trump	FAVPRES16	NJ	Northeast	Middle Atlantic	Both unfavorable	16	40	43
2016	Is Hillary Clinton honest and trustworthy?	CLINHONEST	NJ	Northeast	Middle Atlantic	Yes	38	97	3
2016	Is Hillary Clinton honest and trustworthy?	CLINHONEST	NJ	Northeast	Middle Atlantic	No	61	28	67
2016	Is Donald Trump honest and trustworthy?	TRUMPHONEST	NJ	Northeast	Middle Atlantic	Yes	34	5	93
2016	Is Donald Trump honest and trustworthy?	TRUMPHONEST	NJ	Northeast	Middle Atlantic	No	65	80	16
2016	Which candidate is honest?	HONEST16	NJ	Northeast	Middle Atlantic	Both are	2		
2016	Which candidate is honest?	HONEST16	NJ	Northeast	Middle Atlantic	Only Clinton is	36	97	3
2016	Which candidate is honest?	HONEST16	NJ	Northeast	Middle Atlantic	Only Trump is	32	1	97
2016	Which candidate is honest?	HONEST16	NJ	Northeast	Middle Atlantic	Neither is	28	58	32
2016	Opinion of Chris Christie as governor	CHRISTIEAPP2	NJ	Northeast	Middle Atlantic	Approve	25	29	69
2016	Opinion of Chris Christie as governor	CHRISTIEAPP2	NJ	Northeast	Middle Atlantic	Disapprove	72	63	33
2016	Worried about terrorist attack in U.S.?	TERRWORR	NJ	Northeast	Middle Atlantic	Very worried	38	41	57
2016	Worried about terrorist attack in U.S.?	TERRWORR	NJ	Northeast	Middle Atlantic	Somewhat worried	44	58	37
2016	Worried about terrorist attack in U.S.?	TERRWORR	NJ	Northeast	Middle Atlantic	Not too worried	15	69	27
2016	Worried about terrorist attack in U.S.?	TERRWORR	NJ	Northeast	Middle Atlantic	Not at all worried	2		
2016	Worried about terrorist attack in U.S.?	TERWORR2	NJ	Northeast	Middle Atlantic	Yes	82	50	47
2016	Worried about terrorist attack in U.S.?	TERWORR2	NJ	Northeast	Middle Atlantic	No	17	68	27
2016	Life for the next generation of Americans will be:	LIFE	NJ	Northeast	Middle Atlantic	Better than today	36	63	35
2016	Life for the next generation of Americans will be:	LIFE	NJ	Northeast	Middle Atlantic	Worse than today	32	37	58
2016	Life for the next generation of Americans will be:	LIFE	NJ	Northeast	Middle Atlantic	About the same	29	62	35
2016	Region	GEOCOD	NJ	Northeast	Middle Atlantic	Urban North	20	73	24
2016	Region	GEOCOD	NJ	Northeast	Middle Atlantic	Suburban North	16	54	44
2016	Region	GEOCOD	NJ	Northeast	Middle Atlantic	Northwest	16	45	51
2016	Region	GEOCOD	NJ	Northeast	Middle Atlantic	Central	20	54	43
2016	Region	GEOCOD	NJ	Northeast	Middle Atlantic	South	29	48	48
